funding_total_usd,funding_rounds,founded_year,status_class,funding_total_category
18478604.03736397,1,2010,1,1
18478604.03736397,1,2014,1,1
50000.0,1,2012,1,0
1200000.0,1,2012,1,1
964997.0,3,2014,1,0
86600853.0,4,2012,1,1
18478604.03736397,1,2015,0,1
500000.0,1,2012,1,0
613677.0,1,2012,1,0
18478604.03736397,1,2012,1,1
1410816.0,2,2012,0,1
7000000.0,2,2011,1,1
550000.0,1,2013,1,0
68185844.1231072,5,2010,1,1
18478604.03736397,2,2006,0,1
18478604.03736397,1,2012,1,1
189686.0,1,2014,1,0
18478604.03736397,1,2007,1,1
2525000.0,1,2012,1,1
1700000.0,2,1986,1,1
350000.0,1,2010,1,0
1400000.0,1,1999,1,1
558746.0,2,2014,1,0
807910.618845723,1,2012,1,0
6000000.0,1,2013,1,1
750000.0,1,2014,1,0
33724.0,1,2013,1,0
10000000.0,1,2012,1,1
18478604.03736397,1,2012,0,1
50000.0,1,2001,1,0
62559527.0,2,2005,2,1
78500000.0,6,2005,2,1
6555000.0,1,2000,1,1
18478604.03736397,1,2012,1,1
500000.0,1,2012,1,0
18478604.03736397,1,2000,0,1
5508855.0,1,2012,1,1
600000.0,1,2005,1,0
1894064.0,1,2012,1,1
250000.0,1,2015,1,0
18478604.03736397,1,2014,1,1
20000.0,1,2014,1,0
352370.75040875,2,2011,1,0
2750000.0,1,2012,1,1
50000.0,1,2012,1,0
18478604.03736397,1,2012,1,1
1400000.0,1,2012,1,1
18478604.03736397,1,2009,1,1
165000000.0,3,2006,1,2
2200000.0,1,2010,1,1
4876506.0,2,2011,1,1
300000.0,1,2012,1,0
1000000.0,1,2013,1,0
209999.0,1,2011,2,0
1888230.0,3,2011,1,1
17800000.0,2,2012,1,1
18478604.03736397,1,2012,1,1
23414268.0,3,1999,2,1
92043583.4170184,8,2012,2,1
11000000.0,3,2007,2,1
18478604.03736397,1,2013,1,1
118000.0,1,2014,1,0
9192383.0,1,2012,1,1
12643228.0,7,2012,1,1
791274.0,3,2007,1,0
18478604.03736397,1,2013,1,1
954513.0,3,2012,1,0
35500000.0,2,2008,2,1
9000000.0,1,1994,2,1
30000000.0,2,2008,1,1
2500000.0,1,2002,2,1
1000.0,1,2010,0,0
2841845.0,1,2011,1,1
18478604.03736397,1,2013,2,1
75000.0,1,2008,0,0
18478604.03736397,1,2012,2,1
20000.0,1,2011,1,0
2000000.0,1,2012,1,1
150000000.0,1,2012,0,2
283500.0,2,2012,0,0
1400000.0,2,2013,1,1
800000.0,1,2014,1,0
18478604.03736397,1,1993,1,1
11035003.0,2,2012,1,1
18478604.03736397,1,1998,1,1
2200000.0,2,2011,1,1
47000000.0,4,2007,2,1
27258523.0,2,2014,1,1
2380952.38095238,1,2010,1,1
4068970.0,2,2005,0,1
1000000.0,1,2014,1,0
3230250.0,1,2012,1,1
24000000.0,2,2004,0,1
100000.0,1,2011,1,0
3444000.0,2,2012,1,1
14700000.0,2,2001,2,1
2814258.0,1,2012,0,1
732807.0,1,2010,1,0
100900000.0,4,1999,2,2
18478604.03736397,1,2006,1,1
18478604.03736397,1,2012,1,1
1260228.0,1,2010,1,1
8801767.0,2,2002,1,1
285000000.0,1,1985,1,2
18478604.03736397,1,2012,0,1
650000.0,1,2009,1,0
828626.0,2,2012,1,0
400000.0,1,2011,1,0
665000.0,2,2011,1,0
20000.0,1,2012,1,0
5600000.0,3,2010,1,1
8000000.0,1,2012,1,1
4050000.0,4,2011,1,1
18478604.03736397,1,2009,0,1
18478604.03736397,1,2012,1,1
500000.0,1,2014,1,0
18478604.03736397,1,2012,2,1
41250.0,1,2012,1,0
20600000.0,2,2008,1,1
13479517.0,3,2012,1,1
110799000.0,3,2012,1,2
18478604.03736397,1,2010,1,1
365000.0,1,2012,1,0
40000.0,1,2012,1,0
1894796.0,1,2009,1,1
47500000.0,3,2012,2,1
12000000.0,2,1999,1,1
3250000.0,1,2003,1,1
1800000.0,1,2004,1,1
1100000.0,1,2012,1,1
18478604.03736397,1,2012,1,1
1600000.0,1,2010,1,1
250000.0,1,2012,1,0
13537704.0,2,2000,1,1
18478604.03736397,1,2010,1,1
1020000.0,2,2012,1,1
25601579.0,6,2010,2,1
316000000.0,4,1976,1,2
18478604.03736397,1,2012,1,1
6300000.0,2,2012,1,1
18478604.03736397,4,2012,1,1
3247431.0,9,1991,1,1
1270000.0,1,2008,1,1
17450002.0,4,2010,1,1
8000000.0,1,1999,2,1
425000.0,1,2014,1,0
500000.0,1,2013,1,0
100000.0,1,2012,1,0
18478604.03736397,1,2012,1,1
34392386.0,3,2012,1,1
2195000.0,4,2013,1,1
18478604.03736397,1,1982,2,1
12000000.0,1,2012,2,1
54000000.0,1,2000,2,1
9250000.0,5,2008,1,1
18478604.03736397,1,2010,1,1
18478604.03736397,1,2007,1,1
1647446.0,1,2012,1,1
7500001.0,2,2003,1,1
8000000.0,1,2012,2,1
4980000.0,3,2010,1,1
18478604.03736397,1,2004,1,1
300000.0,1,2013,0,0
59500000.0,4,2011,1,1
750000.0,1,2010,1,0
18478604.03736397,1,1969,0,1
2000000.0,2,2008,0,1
2427823.0,1,2007,0,1
35205000.0,3,1999,1,1
350000.0,1,2013,1,0
18478604.03736397,1,1991,1,1
133000000.0,3,2013,1,2
125000.0,1,2010,1,0
73884800.0,4,2001,1,1
18478604.03736397,1,2012,0,1
7623300.0,3,2012,1,1
1100000.0,1,1972,1,1
3330000.0,1,2012,0,1
18478604.03736397,1,2010,1,1
2850000.0,2,2011,1,1
58000.0,1,2014,1,0
11400000.0,2,1999,2,1
18478604.03736397,1,2012,0,1
18478604.03736397,1,2006,0,1
3304760.0,2,2006,1,1
4400000.0,1,2012,2,1
8300000.0,2,2008,2,1
14255000.0,3,2009,2,1
11543305.0,3,2000,1,1
30172418.0,4,2009,1,1
500000.0,1,2009,1,0
18478604.03736397,1,2010,1,1
450000.0,1,2006,1,0
210000.0,1,2012,0,0
25000000.0,1,2012,0,1
122900000.0,5,2004,1,2
31000999.0,2,2000,1,1
600000.0,1,2010,1,0
79559.0,1,2013,1,0
452015.0,1,2012,1,0
18478604.03736397,1,2012,0,1
18478604.03736397,1,2014,1,1
18478604.03736397,1,1992,2,1
86401577.0,8,1995,2,1
18478604.03736397,1,2011,2,1
150000.0,1,2007,0,0
18478604.03736397,1,1988,2,1
6220000.0,1,1991,1,1
359624.0,1,2007,1,0
8176280.0,1,2001,1,1
1331100.0,1,2007,1,1
18478604.03736397,4,2011,1,1
250000.0,1,2015,1,0
225000.0,1,2014,1,0
25500000.0,4,2011,1,1
874789.0,1,2006,1,0
233655.0,2,2014,1,0
100000.0,2,2014,1,0
650000.0,1,2013,1,0
3392314.0,1,2012,1,1
821116.0,1,2013,1,0
250000.0,1,2012,1,0
26525002.0,4,2012,1,1
340966.0,1,2009,2,0
150000.0,1,2013,1,0
700000.0,1,2013,1,0
18478604.03736397,1,2014,1,1
1030000.0,1,2015,1,1
18478604.03736397,1,2005,1,1
18478604.03736397,1,2012,1,1
22500000.0,1,2014,1,1
13160.0,1,2013,1,0
5000000.0,1,2009,1,1
1100000.0,2,2006,0,1
18478604.03736397,1,2003,1,1
52500000.0,4,2007,2,1
400000000.0,2,2012,0,2
18478604.03736397,1,2008,2,1
1120000.0,2,2012,1,1
5300000.0,2,2012,1,1
388000.0,2,2009,1,0
2000000.0,1,2007,1,1
18478604.03736397,1,2012,1,1
85000.0,1,2012,1,0
18478604.03736397,1,2015,1,1
18478604.03736397,1,2012,1,1
120000000.0,1,1999,0,2
26224193.0,4,2011,1,1
4700000.0,1,2004,1,1
5000.0,1,2013,1,0
18557041.0,9,2003,1,1
18478604.03736397,1,2014,1,1
1203771.0,1,2012,2,1
2000000.0,1,2009,1,1
3925000.0,3,2012,1,1
3500000.0,1,2009,2,1
1165000.0,3,2012,1,1
72002285.0,5,2009,1,1
7500000.0,1,2012,0,1
100000.0,1,2013,0,0
18478604.03736397,1,2012,1,1
2500000.0,2,2014,1,1
18478604.03736397,2,2014,1,1
3753730.0,1,2012,1,1
100000.0,1,2012,1,0
96200000.0,5,2004,2,1
1500000.0,1,2006,1,1
10000000.0,2,2012,2,1
800000.0,1,2011,1,0
450000.0,1,2015,1,0
12000000.0,1,2012,1,1
1637554.0,1,2012,1,1
63480931.0,1,1995,1,1
6000000.0,1,2006,0,1
18478604.03736397,1,2014,1,1
18478604.03736397,1,2014,1,1
6750000.0,2,2007,1,1
525000.0,3,2011,1,0
3850000.0,1,2002,1,1
6000000.0,2,2000,1,1
362660.0,1,1996,0,0
1300000.0,1,2011,1,1
18478604.03736397,3,2007,1,1
2314371.21526338,2,2012,1,1
20000.0,1,2014,1,0
25000.0,1,2014,1,0
250000.0,1,2010,1,0
18478604.03736397,1,2009,1,1
277226267.0,12,2003,1,2
333000.0,1,2012,1,0
40000.0,1,2009,1,0
14450000.0,4,2012,2,1
1469800.0,2,2012,1,1
38000000.0,2,2009,1,1
18478604.03736397,1,2014,1,1
2180000.0,1,2012,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,1,1
6500000.0,1,2004,1,1
1000000.0,1,2012,1,0
12075000.0,4,2009,1,1
798050.0,2,2009,1,0
1500000.0,1,2009,1,1
2500000.0,1,2012,1,1
457282.0,7,2008,0,0
3237500.0,1,2012,1,1
18478604.03736397,1,2014,1,1
100000.0,1,2014,1,0
59760000.0,2,2004,2,1
12100000.0,1,2007,1,1
3000000.0,1,2011,0,1
14000000.0,3,1998,1,1
18478604.03736397,1,2009,1,1
18478604.03736397,1,2013,1,1
100000.0,1,2011,1,0
30000000.0,1,2012,2,1
7397000.0,2,2012,2,1
26249976.0,5,2006,2,1
5992316.0,2,2003,0,1
15000000.0,2,2012,1,1
18478604.03736397,1,2013,1,1
79328131.0,3,2012,2,1
25292877.0,7,2006,1,1
14032336.0,1,2009,1,1
1600000.0,1,2012,0,1
886210.0,1,2008,0,0
14000.0,2,2011,1,0
100000.0,1,2006,1,0
80000.0,2,2011,0,0
49250003.0,6,2007,1,1
2265393.53475667,1,2014,1,1
365000.0,1,2014,1,0
18478604.03736397,1,2011,1,1
2500000.0,1,1999,0,1
3000000.0,1,2012,0,1
390000.0,3,2011,1,0
11446000.0,2,2009,1,1
278500000.0,5,2012,1,2
1750000.0,1,2012,1,1
18478604.03736397,1,2012,1,1
229000000.0,5,2009,1,2
18478604.03736397,1,2012,1,1
14000000.0,2,2012,1,1
18478604.03736397,1,2008,1,1
270862.0,1,2014,1,0
400000.0,2,2010,0,0
29600000.0,5,1999,2,1
7760000.0,5,2005,2,1
18478604.03736397,2,2014,1,1
124309780.0,4,1999,2,2
2615209.0,1,2012,1,1
2700000.0,4,2011,1,1
15000000.0,4,2006,1,1
1100000.0,2,2010,2,1
18478604.03736397,1,2012,0,1
18478604.03736397,1,2012,1,1
9007955.0,2,2011,1,1
18478604.03736397,1,2012,0,1
1015000.0,2,2012,2,1
500000.0,1,2012,1,0
14000000.0,2,2007,1,1
22000000.0,1,1976,0,1
18478604.03736397,2,2005,1,1
15929754.0,2,2007,1,1
8207892.0,3,2012,2,1
18478604.03736397,1,2011,1,1
107182814.0,7,2003,1,2
20000.0,1,2009,1,0
18478604.03736397,1,2012,0,1
18478604.03736397,2,2015,1,1
16500000.0,3,2010,2,1
22420000.0,1,1999,0,1
8160983.0,3,2009,1,1
2000000.0,1,2009,1,1
133988.0,2,2012,1,0
8000000.0,1,2012,1,1
100000.0,1,2010,1,0
10700000.0,3,2007,2,1
11927400.0,3,1995,1,1
18478604.03736397,2,2012,1,1
18000000.0,2,2005,1,1
80000000.0,3,2006,1,1
3000000.0,2,2009,1,1
1000000.0,1,2005,0,0
30000.0,1,2014,1,0
4400000.0,1,2012,1,1
1125000.0,1,2013,1,1
8800000.0,1,2011,1,1
2300000.0,1,2012,1,1
1560000.0,1,2002,1,1
5240000.0,1,1992,2,1
1200000.0,2,2012,1,1
5500000.0,3,2005,1,1
500000.0,1,2012,1,0
265924.0,2,2012,1,0
8393326.0,3,2013,1,1
18478604.03736397,1,2014,1,1
3920000.0,1,1999,1,1
760000.0,1,2014,1,0
500000.0,1,2012,2,0
1265000.0,3,2011,2,1
18478604.03736397,1,2012,2,1
800000.0,1,2005,1,0
2134804.0,1,1999,1,1
18478604.03736397,1,2006,1,1
53750000.0,2,1990,1,1
50000.0,1,2012,0,0
1000000.0,1,2013,1,0
7000000.0,1,2012,1,1
2600000.0,1,2011,0,1
112000.0,1,2009,1,0
6000000.0,1,2012,2,1
3977006.0,2,2012,1,1
18478604.03736397,1,2014,1,1
3150000.0,4,2011,2,1
10190000.0,4,2013,1,1
5000.0,1,2013,1,0
115695619.0,1,1916,1,2
16227.0,1,2012,1,0
200000.0,1,2014,1,0
37770000.0,3,2013,1,1
2459722.05140819,1,2012,1,1
18478604.03736397,1,2014,1,1
18478604.03736397,1,2013,1,1
3250000.0,1,2012,1,1
18478604.03736397,2,2013,1,1
101900000.0,1,2012,1,2
200000.0,1,2014,1,0
88800000.0,2,2011,1,1
140000.0,3,2013,1,0
27000000.0,2,2006,1,1
18478604.03736397,1,1985,0,1
2500000.0,1,2012,1,1
20500000.0,2,2011,1,1
18478604.03736397,1,2015,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,2,2003,1,1
18478604.03736397,1,2013,1,1
4400000.0,1,2008,1,1
18478604.03736397,2,1975,1,1
6230000.0,2,2010,1,1
1170000.0,2,2010,1,1
8100000.0,1,2012,1,1
650000.0,1,2011,1,0
42000000.0,6,2001,2,1
16837899.0,1,1960,2,1
72000000.0,2,2011,1,1
100000.0,2,2012,1,0
11100000.0,2,2006,2,1
75000.0,1,2011,1,0
3000000.0,1,2011,1,1
37600000.0,1,2006,1,1
476883.0,2,2012,1,0
2000000.0,1,2009,1,1
1000000.0,1,2012,1,0
30000000.0,2,2005,1,1
2015130.0,1,2010,1,1
18478604.03736397,1,2012,1,1
13400000.0,3,2010,1,1
842947.0,2,2012,1,0
18478604.03736397,1,2008,1,1
120500000.0,6,2012,1,2
160010.0,1,2004,1,0
759000.0,3,2011,1,0
500000.0,1,2015,1,0
51464.0,1,2010,1,0
5620000.0,3,2014,1,1
18478604.03736397,1,2013,1,1
1000000.0,1,2006,1,0
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,1,1
72066.807269164,2,2013,1,0
18478604.03736397,1,2012,1,1
50000.0,1,2014,1,0
18478604.03736397,1,2013,1,1
20000.0,1,2014,1,0
1200000.0,1,2007,1,1
18478604.03736397,1,2014,1,1
1375748.0,1,2012,1,1
108700.0,1,2014,1,0
15444591.0,5,2009,1,1
18478604.03736397,1,2012,1,1
108869760.0,6,2001,2,2
1600000.0,2,2010,1,1
19299.0,1,2009,1,0
194000.0,1,2012,1,0
250000.0,2,2012,1,0
50000.0,1,2012,1,0
9402703.0,3,2006,1,1
780000.0,2,2011,1,0
1000000.0,1,2014,1,0
250000.0,1,2010,1,0
1210185.0,2,2012,0,1
25000.0,1,2012,1,0
500000.0,1,2012,1,0
190000.0,1,2011,1,0
1270000.0,1,2004,1,1
95199996.0,5,2009,1,1
7800000.0,1,2012,1,1
18478604.03736397,1,2013,1,1
100000.0,1,2008,1,0
757625.0,1,2009,1,0
18478604.03736397,1,1970,1,1
2500000.0,1,2000,0,1
5500000.0,2,2010,1,1
18478604.03736397,2,2013,1,1
80000000.0,3,2002,1,1
2000000.0,3,2010,1,1
2500000.0,1,2009,1,1
6000000.0,1,2012,1,1
5293072.0,7,2005,1,1
2685000.0,5,2011,1,1
16461305.0,8,2001,1,1
18478604.03736397,2,2014,1,1
10660000.0,5,2004,1,1
11263347.0,2,2012,1,1
12500.0,1,2014,1,0
18478604.03736397,1,2007,0,1
1170000.0,1,1998,1,1
1500000.0,1,2010,0,1
20000000.0,1,2001,2,1
18478604.03736397,1,2012,1,1
5100000.0,3,2010,1,1
18478604.03736397,1,2007,0,1
357500.0,3,2012,1,0
18478604.03736397,1,2012,1,1
3000000.0,1,2012,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,2,2004,1,1
58340499.0,4,2004,1,1
30000.0,1,2011,1,0
315380.0,1,2006,0,0
550000.0,2,2010,1,0
1610000.0,2,2008,1,1
4550000.0,2,2009,1,1
2000000.0,1,2012,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,1,1
2500000.0,1,2012,1,1
1000000.0,1,2012,0,0
14000000.0,4,2004,1,1
25000.0,1,2012,0,0
3100000.0,2,1990,1,1
1000000.0,1,2014,1,0
75000.0,3,2012,1,0
18478604.03736397,1,2007,1,1
3316130.0,1,2012,1,1
1742558.0,2,2011,1,1
10000000.0,1,2003,1,1
4300000.0,1,2007,1,1
150000.0,1,2011,1,0
81389.0,1,2008,1,0
42658161.0,2,2007,2,1
18478604.03736397,1,2009,1,1
18478604.03736397,1,2012,1,1
1262064.0,7,2012,1,1
4000000.0,1,2001,1,1
1566772.48598298,2,2013,1,1
38065772.0,4,2002,1,1
21100000.0,3,2003,1,1
3310000.0,3,2007,1,1
3500000.0,1,2000,1,1
58000.0,1,2011,1,0
2943716.0,3,2001,1,1
10000.0,1,2013,1,0
120000.0,1,2014,1,0
18478604.03736397,1,2013,1,1
18478604.03736397,1,2012,0,1
290000.0,2,2009,1,0
909202.0,3,2013,0,0
10664943639.0,1,1988,1,2
533333.0,1,2014,1,0
227287.0,1,2011,1,0
1384000.0,1,2012,1,1
1000000.0,1,2014,1,0
10454545.0,3,2009,2,1
18478604.03736397,1,2006,1,1
900000.0,4,2008,1,0
18478604.03736397,1,2010,1,1
500000.0,1,2014,1,0
16000000.0,1,2007,2,1
55000000.0,2,2012,1,1
1043770.0,2,2006,1,1
30000.0,1,2006,1,0
6547691.0,3,2009,1,1
91640001.0,3,2003,1,1
980776.0,1,2012,1,0
100000.0,1,2012,1,0
18478604.03736397,1,2011,1,1
18478604.03736397,1,2013,1,1
18478604.03736397,1,2007,0,1
18478604.03736397,1,2012,1,1
15000000.0,1,2005,2,1
453176.0,1,2012,0,0
285899.424173236,2,2014,1,0
18478604.03736397,1,2011,0,1
15600000.0,4,2007,1,1
1583500.0,4,2012,2,1
18478604.03736397,1,2012,1,1
9412407.0,5,2009,1,1
1356320.0,3,2011,2,1
1550000.0,2,2010,0,1
18478604.03736397,1,2008,2,1
170000000.0,2,2012,1,2
1128000.0,2,2014,1,1
7531.0,1,2014,1,0
18478604.03736397,1,2008,1,1
2800000.0,1,2004,1,1
10000000.0,1,2011,1,1
2075000.0,1,2009,1,1
2000000.0,1,2010,1,1
4350000.0,4,2007,1,1
600000.0,1,2009,1,0
542421.0,3,2012,1,0
18478604.03736397,1,2010,2,1
825.0,1,2012,1,0
18478604.03736397,1,2014,1,1
862000.0,1,2007,1,0
1500000.0,1,2012,1,1
20000.0,1,2015,1,0
3326424.0,2,2014,1,1
7700000.0,3,2012,1,1
692000.0,2,2014,1,0
29310000.0,2,2002,2,1
40000.0,1,2009,1,0
140000.0,1,1999,1,0
280000.0,1,2012,1,0
9007512.0,4,2007,1,1
250000.0,1,2013,1,0
18478604.03736397,1,2012,1,1
778000.0,2,2012,1,0
12399999.0,3,2008,1,1
18478604.03736397,1,2012,0,1
18478604.03736397,1,2013,1,1
18478604.03736397,1,2015,1,1
18478604.03736397,1,1999,2,1
218000.0,2,2013,1,0
355000.0,2,2009,0,0
1000000.0,1,2003,1,0
18000000.0,1,2011,1,1
18478604.03736397,1,2011,1,1
1000000.0,2,2012,1,0
18478604.03736397,1,2012,1,1
18478604.03736397,1,2013,1,1
18478604.03736397,2,2014,1,1
2500000.0,1,2012,1,1
42000000.0,1,2012,1,1
2797920.0,1,2007,1,1
50000000.0,1,2015,1,1
1121650.0,3,2013,1,1
900000.0,1,2013,1,0
1337776.0,2,2012,1,1
7295369.0,2,2012,1,1
2200000.0,1,2011,1,1
107060133.0,2,2013,1,2
375000.0,1,2014,1,0
18478604.03736397,1,2013,1,1
18478604.03736397,1,2012,2,1
2200000.0,1,2014,1,1
40000.0,1,2012,1,0
18478604.03736397,1,2014,1,1
1400000.0,1,1871,1,1
1000000.0,1,2012,0,0
3000000.0,1,2012,1,1
370000.0,3,2003,1,0
18478604.03736397,1,2009,1,1
18478604.03736397,1,2007,1,1
345000.0,1,2012,1,0
1875000.0,1,2013,2,1
8534999.0,5,2008,1,1
1500000.0,1,1889,1,1
18100000.0,1,2007,2,1
8000000.0,1,2008,1,1
20000000.0,1,2012,2,1
1000000.0,1,2012,2,0
4349586.0,5,2013,1,1
3915000.0,2,2008,2,1
157654.0,1,2014,1,0
3143047.0,1,2015,1,1
18478604.03736397,1,1941,1,1
52110.0,1,2012,0,0
18478604.03736397,1,2013,1,1
43000000.0,2,1999,2,1
10000000.0,2,2012,1,1
280000.0,2,2008,1,0
3500000.0,1,2001,1,1
18478604.03736397,1,2012,1,1
1650000.0,1,2013,1,1
237280.0,1,2009,1,0
1950000.0,2,2012,1,1
18478604.03736397,1,2014,1,1
20000.0,1,2013,1,0
68725050.0,4,2009,1,1
18478604.03736397,1,2009,1,1
18478604.03736397,1,1996,1,1
92500000.0,3,1983,2,1
132000000.0,3,2012,2,2
4710000.0,1,2012,1,1
6992898.0,2,2012,1,1
22392121.0,2,2008,0,1
23693.0,1,2012,1,0
125000.0,1,2011,1,0
750000.0,1,2012,1,0
33632000.0,5,2006,2,1
18478604.03736397,1,2011,1,1
18478604.03736397,1,2012,1,1
60000.0,1,2014,1,0
27500000.0,1,2004,1,1
300000.0,1,2007,0,0
4000000.0,2,2009,1,1
20000000.0,1,2012,1,1
98000.0,2,2012,1,0
28000.0,2,2012,1,0
19611.0,1,2013,1,0
2100000.0,1,1998,1,1
4000000.0,1,2007,0,1
7500000.0,1,2012,1,1
265761.0,2,2010,1,0
2500.0,1,2002,1,0
18478604.03736397,1,2004,1,1
12505971.0,2,2013,1,1
1318044.0,1,2010,1,1
1000000.0,1,2013,1,0
18478604.03736397,2,2011,1,1
18478604.03736397,1,2010,1,1
18478604.03736397,1,2013,1,1
5000000.0,1,2012,1,1
4000000.0,1,1973,1,1
11700000.0,3,2004,1,1
178686.0,5,2013,1,0
38200000.0,4,2009,1,1
18478604.03736397,1,2013,1,1
60000000.0,3,2012,1,1
500000.0,1,2008,1,0
27337143.0,5,2009,1,1
562250.0,1,1988,0,0
90000.0,1,2011,1,0
28000.0,2,2012,1,0
18478604.03736397,1,2012,0,1
250000.0,1,2011,1,0
18478604.03736397,1,2014,0,1
1200000.0,1,2014,1,1
11500000.0,1,2011,1,1
1500000.0,1,2012,1,1
18478604.03736397,1,2003,1,1
108000000.0,3,1998,2,2
600000.0,1,2009,1,0
250000.0,1,2012,1,0
4440262.0,3,2012,2,1
4350240.0,1,2012,1,1
4420000.0,2,2012,1,1
150000000.0,1,2012,1,2
611000.0,2,2013,1,0
300000.0,2,2005,1,0
8700000.0,2,2012,1,1
700000.0,1,2011,1,0
1250000.0,1,2012,1,1
13276082.0,3,2013,1,1
120000.0,1,2013,0,0
51400000.0,3,2012,2,1
27000000.0,2,2012,1,1
50000.0,1,2008,0,0
75103391.0,5,2006,2,1
10000000.0,2,2004,1,1
18478604.03736397,1,2003,1,1
89000000.0,2,2010,1,1
67478.0,1,2010,1,0
275000.0,1,2011,1,0
18478604.03736397,1,2010,1,1
18478604.03736397,1,2012,1,1
200000.0,1,2012,1,0
30400002.0,3,2010,1,1
1000.0,1,2015,0,0
18478604.03736397,1,2000,2,1
30000.0,1,2014,1,0
7800000.0,2,2012,1,1
7000000.0,1,2014,1,1
50000.0,1,2012,1,0
3400000.0,2,2014,1,1
2250000.0,1,2014,1,1
48260819.0,5,2000,2,1
30000.0,1,2012,1,0
18478604.03736397,2,1996,2,1
2005038.0,3,1996,2,1
18478604.03736397,1,2013,1,1
25000.0,1,2003,1,0
6300000.0,2,2013,1,1
25000000.0,1,2010,1,1
8373276.0,1,2003,1,1
500000.0,2,2013,0,0
18478604.03736397,1,2015,1,1
65000.0,1,2011,1,0
162364.0,1,2013,1,0
3000000.0,1,2006,1,1
18478604.03736397,1,2012,1,1
28963170.0,3,2011,1,1
1000500.0,1,2010,1,1
25000000.0,1,2012,0,1
18478604.03736397,1,2014,1,1
120000.0,2,2014,1,0
18478604.03736397,1,2012,1,1
500000.0,1,2014,1,0
1000000.0,1,2012,2,0
18478604.03736397,1,2012,2,1
62000000.0,2,1999,1,1
60000.0,1,2014,0,0
35000000.0,1,1999,1,1
1227720.0,2,2012,1,1
970773.0,2,2012,1,0
941049.0,2,2013,1,0
1100000.0,1,2010,1,1
2000000.0,1,2013,1,1
3500000.0,2,2012,1,1
375000.0,1,2005,1,0
1750000.0,1,2012,2,1
18478604.03736397,1,2012,1,1
20395.0,1,2011,1,0
23754000.0,5,2002,1,1
40300000.0,3,2012,1,1
18478604.03736397,1,2012,1,1
80000000.0,5,2009,1,1
12000000.0,2,2003,1,1
1260800.0,1,2005,1,1
1500000.0,2,2014,1,1
24000000.0,1,1999,1,1
69493.0,1,2014,1,0
1945000.0,2,2009,1,1
1000000.0,1,2010,0,0
1000000.0,1,2013,0,0
500000.0,1,2012,1,0
10000000.0,2,2012,1,1
18478604.03736397,1,2014,1,1
44074955.0,6,2008,2,1
23500238.0,6,2004,1,1
5000000.0,1,2012,1,1
100000.0,2,2015,1,0
18478604.03736397,1,2010,1,1
41000.0,3,2014,1,0
1000000.0,2,2011,1,0
18478604.03736397,1,2012,1,1
620000.0,1,2012,1,0
3000000.0,1,2014,1,1
18478604.03736397,1,2013,1,1
15000000.0,1,2006,1,1
750000.0,1,2007,1,0
18478604.03736397,1,2012,1,1
6084516.0,2,1999,2,1
295000.0,1,2006,1,0
630000.0,1,2013,1,0
475000.0,1,2005,1,0
521000.0,1,2012,1,0
18478604.03736397,1,2005,1,1
45000000.0,4,1994,1,1
3830126.0,1,2009,1,1
18478604.03736397,1,2015,1,1
350000.0,1,2010,0,0
4670000.0,3,2010,2,1
18478604.03736397,1,2012,0,1
1600000.0,2,2011,1,1
10351376.0,1,2012,1,1
60500000.0,3,2012,1,1
7500000.0,1,1996,2,1
1500000.0,1,2011,1,1
1800000.0,1,2013,2,1
1030000.0,2,2014,1,1
15900000.0,2,2012,1,1
46000.0,1,2014,1,0
44566724.0,3,2004,2,1
41300000.0,3,2012,1,1
380000.0,1,2011,1,0
18478604.03736397,1,2008,1,1
35400000.0,1,2012,2,1
18478604.03736397,1,2012,1,1
22180000.0,4,2006,1,1
18478604.03736397,1,2005,2,1
6000000.0,1,2014,1,1
5100000.0,1,2002,1,1
10200000.0,1,2009,1,1
2500000.0,2,2013,1,1
76500.0,1,2007,1,0
100000.0,1,2010,1,0
2000000.0,3,2010,1,1
3000000.0,1,2015,1,1
320000.0,1,2013,1,0
1300000.0,1,2015,1,1
25000.0,1,2012,1,0
1609875.0,1,2005,1,1
2500002.0,2,2013,1,1
6500000.0,1,2012,1,1
350000.0,2,2009,1,0
18478604.03736397,1,2011,1,1
314795.0,1,2012,1,0
4000000.0,1,2013,1,1
2180175.0,1,1999,2,1
50000000.0,1,1996,1,1
18478604.03736397,1,1997,2,1
4200000.0,1,2012,1,1
18478604.03736397,1,2012,2,1
1000000.0,1,2011,1,0
1500000.0,1,1995,2,1
270000.0,1,2010,1,0
3960155.0,1,2012,0,1
18478604.03736397,1,1994,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2004,1,1
1788702.11029584,1,2013,1,1
2040250.0,2,2006,1,1
50000.0,2,2012,1,0
22000000.0,1,2008,2,1
500000.0,1,2012,2,0
1885043.0,3,2010,0,1
350000.0,1,2007,1,0
8000000.0,2,1999,2,1
1150000.0,1,2011,1,1
750000.0,1,2013,1,0
18478604.03736397,1,2012,1,1
2500000.0,1,2012,1,1
